Company_Name,City,Country,Location,query_address,Latitude,Longitude
Redox Interactive,Salzburg,Austria,Vienna,"Salzburg, Austria",47.7981346,13.0464806
Reignite Games,Vienna,Austria,Vienna,"Vienna, Austria",48.2083537,16.3725042
Slovak Game Developers Association (SGDA),Bratislava,Slovakia,Vienna,"Bratislava, Slovakia",48.1516988,17.1093063
stillalive studios,Innsbruck,Austria,Vienna,"Innsbruck, Austria",47.2654296,11.3927685
straka.studio,Nova Dubnica,Slovakia,Vienna,"Nova Dubnica, Slovakia",48.9358736,18.1457351
SUNFOX Games,Vienna,Austria,Vienna,"Vienna, Austria",48.2083537,16.3725042
Supertreat (Playtika),Graz,Austria,Vienna,"Graz, Austria",47.0708678,15.4382786
Team Vienna,Vienna,Austria,Vienna,"Vienna, Austria",48.2083537,16.3725042
THQ Nordic,Vienna,Austria,Vienna,"Vienna, Austria",48.2083537,16.3725042
Unmade Games,Vienna,Austria,Vienna,"Vienna, Austria",48.2083537,16.3725042
We Make Games,Bratislava,Slovakia,Vienna,"Bratislava, Slovakia",48.1516988,17.1093063
Xendex Holding,Graz,Austria,Vienna,"Graz, Austria",47.0708678,15.4382786
Zeppelin Studio,Vienna,Austria,Vienna,"Vienna, Austria",48.2083537,16.3725042
Lightning Rock,Canberra,Australia,Canberra,"Canberra, Australia",-35.2975906,149.1012676
Panther Games,Canberra,Australia,Canberra,"Canberra, Australia",-35.2975906,149.1012676
Uppercut Games,Canberra,Australia,Canberra,"Canberra, Australia",-35.2975906,149.1012676
Activision Sydney,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Alta,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Arludo Games,Botany,Australia,Sydney,"Botany, Australia",-33.947829,151.1990644
Bandai Namco Entertainment Australia,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Blowfish Studios,North Sydney,Australia,Sydney,"North Sydney, Australia",-33.8343157,151.2091974
Blue Manchu,Surry Hills,Australia,Sydney,"Surry Hills, Australia",-33.8845123,151.2100301
Broken Arms Games,Miranda,Australia,Sydney,"Miranda, Australia",-34.0335434,151.1037193
Bubble Gum Interactive,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Chaos Theory,Chippendale,Australia,Sydney,"Chippendale, Australia",-33.8863291,151.1998211
Daniel Linssen,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Epiphany Games,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Featherweight Games,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Flux,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Gameplus,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Hojo Studio,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
igda Sydney Chapter,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Interactive Games & Entertainment Association (IGEA),Eveleigh,Australia,Sydney,"Eveleigh, Australia",-33.895,151.1913889
Interactive Games and Entertainment Association (IGEA),Eveleigh,Australia,Sydney,"Eveleigh, Australia",-33.895,151.1913889
Lemonade Games,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
MicroProse,Taylors Beach,Australia,Sydney,"Taylors Beach, Australia",-18.636634,146.331629
Minimega,Raleigh,Australia,Sydney,"Raleigh, Australia",-30.4547495,153.01148
Mode Games,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Nnooo,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Noble Steed Games,Surry Hills,Australia,Sydney,"Surry Hills, Australia",-33.8845123,151.2100301
Noisy Nit Games,Umina Beach,Australia,Sydney,"Umina Beach, Australia",-33.5177778,151.3094444
QLoud Games,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Rockstar Australia,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Rotub Games,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Sega Australia,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Stick Sports,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Subversive Games,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Sweaty Chair,Parramatta,Australia,Sydney,"Parramatta, Australia",-33.8139843,151.002666
Take 2 Interactive Australia,Hornsby,Australia,Sydney,"Hornsby, Australia",-33.572366,151.1317605
Tempo Lab Games,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Video Games Deluxe (Rockstar Australia),Pyrmont,Australia,Sydney,"Pyrmont, Australia",-33.8692145,151.1923633
WeForge Studio,Sydney,Australia,Sydney,"Sydney, Australia",-33.8698439,151.2082848
Agonalea Games,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
ALLWARE,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Asociacion de Desarrolladores de Videojuegos Argentinos (ADVA),Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Avix Games,La Plata,Argentina,Buenos Aires,"La Plata, Argentina",-34.9206797,-57.9537638
Bedrock Fungi,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Blyts,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Cosmic Brew Studios,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Eggscape Entertainment,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Etermax,Mendoza,Argentina,Buenos Aires,"Mendoza, Argentina",-34.5970325,-68.7304797
Fanny Pack Studios,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Flatline Studios,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Game Ever Studio,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Ghost Creative Studio,Parana,Argentina,Buenos Aires,"Parana, Argentina",-27.4210173,-56.6011693
HopFrog,Sunchales,Argentina,Buenos Aires,"Sunchales, Argentina",-30.9450891,-61.5608072
igda Argentina Chapter,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Image Campus IC-Cube,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Jungle Robots,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Jupitron,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
LCB Game Studio,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
LemonChili Games,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Matajuegos,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Mat�as Schmied,La Plata,Argentina,Buenos Aires,"La Plata, Argentina",-34.9206797,-57.9537638
Mi Primer Videojuego Profesional,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Moonsaurus Games,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
OPQAM,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Papumba,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Purple Tree,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Saibot Studios,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Sandstorm Interactive,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Team G�az�,La Plata,Argentina,Buenos Aires,"La Plata, Argentina",-34.9206797,-57.9537638
Trick Gaming Studios,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Whiteboard Games,Buenos Aires,Argentina,Buenos Aires,"Buenos Aires, Argentina",-34.6095579,-58.3887904
Animoca Brands,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
Another Indie,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
Arrowiz,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
Bandai Namco Entertainment HK,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
Big Bang Accelerator,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
Billionsoft,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
Capcom Asia,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
Conifer Games,Macau,China,Hong Kong,"Macau, China",22.1757605,113.5514142
Cyberport,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
Digital Bros China,Shenzhen,China,Hong Kong,"Shenzhen, China",22.5445741,114.0545429
Eastasiasoft,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
Fight4Dream,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
Forgame Tech,Guangzhou,China,Hong Kong,"Guangzhou, China",23.1288454,113.2590064
Game Science Studio,Shenzen,China,Hong Kong,"Shenzen, China",,
GRAVITY GAME VISION,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
HK Ten Tree,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
Indie Ark (Yaozuo Games),Shenzhen,China,Hong Kong,"Shenzhen, China",22.5445741,114.0545429
IndieArk,Shenzhen,China,Hong Kong,"Shenzhen, China",22.5445741,114.0545429
Konami Digital Entertainment,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
Kuro Games,Guangzhou,China,Hong Kong,"Guangzhou, China",23.1288454,113.2590064
Lightning Games,Shenzhen,China,Hong Kong,"Shenzhen, China",22.5445741,114.0545429
Morefun Studio (Tencent),Shenzen,China,Hong Kong,"Shenzen, China",,
NEX Team,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
Nuverse (ByteDance),Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
Puzzle Loft,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
RaStar Studio,Guangzhou,China,Hong Kong,"Guangzhou, China",23.1288454,113.2590064
Regal Pigeon,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
Sandbox VR,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
Surefire Games,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
The Hong Kong Digital Entertainment Association (HKDEA),Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
Ujoy Games,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
VALOFE Hong Kong,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
vDesign,Shenzhen,China,Hong Kong,"Shenzhen, China",22.5445741,114.0545429
Vsoo Games,Guangzhou,China,Hong Kong,"Guangzhou, China",23.1288454,113.2590064
Yodo1,Hong Kong,China,Hong Kong,"Hong Kong, China",22.3492155,114.1857978
Dejima,Sapporo,Japan,Sapporo,"Sapporo, Japan",43.061936,141.3542924
G-Style,Sapporo,Japan,Sapporo,"Sapporo, Japan",43.061936,141.3542924
Access Games,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
ArticNet,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
Ateam Entertainment,Nagoya,Japan,Osaka,"Nagoya, Japan",35.1851045,136.8998438
Birdkin Studio,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
CAVYHOUSE,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
CharacterBank,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
Chuhai Labs,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
Dangen Entertainment,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
DankHearts,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
Desk Works,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
Dimps,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
DONUTS,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
Good-Feel,Kobe,Japan,Osaka,"Kobe, Japan",34.6932379,135.1943764
hako life,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
Hit-Point,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
Indie-us Games,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
Intelligent Systems,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
IREM Software Engineering,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
Jupiter Corporation,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
K-TWO Corporation (Capcom),Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
Kanata Lab,Okayama,Japan,Osaka,"Okayama, Japan",34.8581334,133.7759256
KOF Studio,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
Lightspeed Japan Studio,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
Maboroshi Artworks,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
Marmitz Games,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
Nekologic,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
NEURON AGE,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
Nippon Ichi Software,Gifu,Japan,Osaka,"Gifu, Japan",35.4230949,136.7627526
Nippon Ichi Software Co,Gifu,Japan,Osaka,"Gifu, Japan",35.4230949,136.7627526
Now Production,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
Platinum Games,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
Polaris-x,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
Q-Games,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
Robinson Technologies,Hiroshima,Japan,Osaka,"Hiroshima, Japan",34.3917241,132.4517589
Room6,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
Ske6,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
Skeleton Crew Studio,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
Skipmore,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
SNK Playmore Corporation,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
Spike Chunsoft,Nagoya,Japan,Osaka,"Nagoya, Japan",35.1851045,136.8998438
Studio Pixel,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
Tose,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
Vanillaware,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
Visco Corporation,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
VODKAdemo,Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
White Owls,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
Yokaze (Room 6),Kyoto,Japan,Osaka,"Kyoto, Japan",35.0115754,135.7681441
Yukes Co,Osaka,Japan,Osaka,"Osaka, Japan",34.6937569,135.5014539
Alfa System,Kumamoto,Japan,Fukuoka,"Kumamoto, Japan",32.6450475,130.6341345
gumi,Fukuoka,Japan,Fukuoka,"Fukuoka, Japan",33.6251241,130.6180016
Level 5,Fukuoka,Japan,Fukuoka,"Fukuoka, Japan",33.6251241,130.6180016
Level-5,Fukuoka,Japan,Fukuoka,"Fukuoka, Japan",33.6251241,130.6180016
Nayuta Studio,Fukuoka,Japan,Fukuoka,"Fukuoka, Japan",33.6251241,130.6180016
Silicon Valley Ventures,Shimonoseki,Japan,Fukuoka,"Shimonoseki, Japan",33.9577116,130.9415455
Tricore,Fukuoka,Japan,Fukuoka,"Fukuoka, Japan",33.6251241,130.6180016
Wombo Combo Games,Fukuoka,Japan,Fukuoka,"Fukuoka, Japan",33.6251241,130.6180016
24 Bit Games (Annapurna Interactive),Johannesburg,South Africa,Johannesburg,"Johannesburg, South Africa",-26.205,28.049722
AB4IR,Pretoria,South Africa,Johannesburg,"Pretoria, South Africa",-25.7459277,28.1879101
Alkemaiz,Johannesburg,South Africa,Johannesburg,"Johannesburg, South Africa",-26.205,28.049722
Animation SA,Johannesburg,South Africa,Johannesburg,"Johannesburg, South Africa",-26.205,28.049722
Design Imps,Johannesburg,South Africa,Johannesburg,"Johannesburg, South Africa",-26.205,28.049722
ITTHYNK,Ferndale,South Africa,Johannesburg,"Ferndale, South Africa",-26.0847222,27.9894444
Kimard Studio,Johannesburg,South Africa,Johannesburg,"Johannesburg, South Africa",-26.205,28.049722
Nyamakop,Johannesburg,South Africa,Johannesburg,"Johannesburg, South Africa",-26.205,28.049722
Nyanakop,Johannesburg,South Africa,Johannesburg,"Johannesburg, South Africa",-26.205,28.049722
Pineapple on Pizza Studio,Johannesburg,South Africa,Johannesburg,"Johannesburg, South Africa",-26.205,28.049722
Rogue Moon Studio,Durban,South Africa,Johannesburg,"Durban, South Africa",-29.861825,31.009909
Space Salad Studios,Randburg,South Africa,Johannesburg,"Randburg, South Africa",-26.0913588,28.002109
Tshimologong Gaming Hub,Johannesburg,South Africa,Johannesburg,"Johannesburg, South Africa",-26.205,28.049722
Two Name Games,Johannesburg,South Africa,Johannesburg,"Johannesburg, South Africa",-26.205,28.049722
Funsoft,Casablanca,Morocco,Casablanca,"Casablanca, Morocco",33.5945144,-7.6200284
Grid Paper Studio,Casablanca,Morocco,Casablanca,"Casablanca, Morocco",33.5945144,-7.6200284
June Studio,Casablanca,Morocco,Casablanca,"Casablanca, Morocco",33.5945144,-7.6200284
Morocco Gaming Industry (MGI),Casablanca,Morocco,Casablanca,"Casablanca, Morocco",33.5945144,-7.6200284
Ouaz Games,Casablanca,Morocco,Casablanca,"Casablanca, Morocco",33.5945144,-7.6200284
Rym Games,Casablanca,Morocco,Casablanca,"Casablanca, Morocco",33.5945144,-7.6200284
Tacsou,Rabat,Morocco,Casablanca,"Rabat, Morocco",34.0218454,-6.8408929
1336 Studios,Apex,United States,Raleigh,"Apex, United States",35.7325352,-78.8505516
Arcen Games,Raliegh,United States,Raleigh,"Raliegh, United States",39.4307379,-94.4115849
Atavist Games,Waynesville,United States,Raleigh,"Waynesville, United States",35.4887476,-82.9888725
Atomic Arcade (Wizards of the Coast),Raleigh,United States,Raleigh,"Raleigh, United States",35.7803977,-78.6390989
Atomic Games,Raleigh,United States,Raleigh,"Raleigh, United States",35.7803977,-78.6390989
Drastic Games,Raleigh,United States,Raleigh,"Raleigh, United States",35.7803977,-78.6390989
Future Proof,Charlotte,United States,Raleigh,"Charlotte, United States",35.2272086,-80.8430827
Health Impact Studio,Chapel Hill,United States,Raleigh,"Chapel Hill, United States",35.9131542,-79.05578
Heavy Lunch Co,Charlotte,United States,Raleigh,"Charlotte, United States",35.2272086,-80.8430827
Heavy Lunch Studios,Charlotte,United States,Raleigh,"Charlotte, United States",35.2272086,-80.8430827
igda North Carolina Triangle Chapter,Raleigh,United States,Raleigh,"Raleigh, United States",35.7803977,-78.6390989
Imangi Studios,Raleigh,United States,Raleigh,"Raleigh, United States",35.7803977,-78.6390989
Infuse Studio,Raleigh,United States,Raleigh,"Raleigh, United States",35.7803977,-78.6390989
LearnDistrict,Raleigh,United States,Raleigh,"Raleigh, United States",35.7803977,-78.6390989
Legendary Gameworks,Raleigh,United States,Raleigh,"Raleigh, United States",35.7803977,-78.6390989
Limited Run Games,Cary,United States,Raleigh,"Cary, United States",35.7882893,-78.7812081
Maurader Interactive,Raleigh,United States,Raleigh,"Raleigh, United States",35.7803977,-78.6390989
Methodical Games,Raleigh,United States,Raleigh,"Raleigh, United States",35.7803977,-78.6390989
Mighty Rabbit Studios,Cary,United States,Raleigh,"Cary, United States",35.7882893,-78.7812081
Perfect Square Studios,Morrisville,United States,Raleigh,"Morrisville, United States",35.824341,-78.8300321
Personalized Learning Games,Durham,United States,Raleigh,"Durham, United States",35.996653,-78.9018053
